Plot Title: 20366935,,between foam mylar,foam mylar air
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
607,2018-06-11 2:00:07,0.30,3.56
608,2018-06-11 2:01:07,0.25,3.47
609,2018-06-11 2:02:07,0.30,3.47
610,2018-06-11 2:03:07,0.21,3.56
611,2018-06-11 2:04:07,0.21,3.47
612,2018-06-11 2:05:07,0.13,3.43
613,2018-06-11 2:06:07,0.17,3.34
614,2018-06-11 2:07:07,0.13,3.13
615,2018-06-11 2:08:07,0.08,3.04
616,2018-06-11 2:09:07,0.08,2.96
617,2018-06-11 2:10:07,0.08,2.96
618,2018-06-11 2:11:07,0.04,2.96
619,2018-06-11 2:12:07,-0.00,3.04
620,2018-06-11 2:13:07,-0.00,3.04
621,2018-06-11 2:14:07,-0.00,3.13
622,2018-06-11 2:15:07,-0.09,2.87
623,2018-06-11 2:16:07,-0.09,2.83
624,2018-06-11 2:17:07,-0.09,3.04
625,2018-06-11 2:18:07,-0.13,3.17
626,2018-06-11 2:19:07,-0.13,3.13
627,2018-06-11 2:20:07,-0.13,2.91
628,2018-06-11 2:21:07,-0.22,2.74
629,2018-06-11 2:22:07,-0.17,2.74
630,2018-06-11 2:23:07,-0.17,2.61
631,2018-06-11 2:24:07,-0.22,2.66
632,2018-06-11 2:25:07,-0.26,2.79
633,2018-06-11 2:26:07,-0.26,2.74
634,2018-06-11 2:27:07,-0.26,2.74
635,2018-06-11 2:28:07,-0.30,2.91
636,2018-06-11 2:29:07,-0.30,2.96
637,2018-06-11 2:30:07,-0.35,2.70
638,2018-06-11 2:31:07,-0.35,2.57
639,2018-06-11 2:32:07,-0.43,2.66
640,2018-06-11 2:33:07,-0.35,2.96
641,2018-06-11 2:34:07,-0.39,2.96
642,2018-06-11 2:35:07,-0.43,3.00
643,2018-06-11 2:36:07,-0.43,2.96
644,2018-06-11 2:37:07,-0.43,2.74
645,2018-06-11 2:38:07,-0.47,2.70
646,2018-06-11 2:39:07,-0.47,2.87
647,2018-06-11 2:40:07,-0.43,2.87
648,2018-06-11 2:41:07,-0.52,2.83
649,2018-06-11 2:42:07,-0.52,2.96
650,2018-06-11 2:43:07,-0.56,3.00
651,2018-06-11 2:44:07,-0.60,2.87
652,2018-06-11 2:45:07,-0.60,2.70
653,2018-06-11 2:46:07,-0.60,2.57
654,2018-06-11 2:47:07,-0.65,2.66
655,2018-06-11 2:48:07,-0.65,2.27
656,2018-06-11 2:49:07,-0.65,2.49
657,2018-06-11 2:50:07,-0.65,2.27
658,2018-06-11 2:51:07,-0.69,2.40
659,2018-06-11 2:52:07,-0.69,2.40
660,2018-06-11 2:53:07,-0.73,2.61
661,2018-06-11 2:54:07,-0.77,2.66
662,2018-06-11 2:55:07,-0.77,2.49
663,2018-06-11 2:56:07,-0.82,2.36
664,2018-06-11 2:57:07,-0.77,2.27
665,2018-06-11 2:58:07,-0.82,2.70
666,2018-06-11 2:59:07,-0.82,2.49
667,2018-06-11 3:00:07,-0.82,1.84
668,2018-06-11 3:01:07,-0.86,2.01
669,2018-06-11 3:02:07,-0.90,2.23
670,2018-06-11 3:03:07,-0.95,2.44
671,2018-06-11 3:04:07,-0.95,2.53
672,2018-06-11 3:05:07,-0.99,2.23
673,2018-06-11 3:06:07,-0.99,2.14
674,2018-06-11 3:07:07,-1.08,2.19
675,2018-06-11 3:08:07,-1.08,2.27
676,2018-06-11 3:09:07,-1.08,2.40
677,2018-06-11 3:10:07,-1.08,2.23
678,2018-06-11 3:11:07,-1.12,2.23
679,2018-06-11 3:12:07,-1.12,2.36
680,2018-06-11 3:13:07,-1.16,2.36
681,2018-06-11 3:14:07,-1.16,2.36
682,2018-06-11 3:15:07,-1.16,2.27
683,2018-06-11 3:16:07,-1.16,2.23
684,2018-06-11 3:17:07,-1.20,2.40
685,2018-06-11 3:18:07,-1.20,2.36
686,2018-06-11 3:19:07,-1.25,2.36
687,2018-06-11 3:20:07,-1.25,2.40
688,2018-06-11 3:21:07,-1.25,2.49
689,2018-06-11 3:22:07,-1.25,2.36
690,2018-06-11 3:23:07,-1.29,2.36
691,2018-06-11 3:24:07,-1.33,2.19
692,2018-06-11 3:25:07,-1.33,1.93
693,2018-06-11 3:26:07,-1.33,1.97
694,2018-06-11 3:27:07,-1.33,1.80
695,2018-06-11 3:28:07,-1.42,1.76
696,2018-06-11 3:29:07,-1.38,1.80
697,2018-06-11 3:30:07,-1.38,1.97
698,2018-06-11 3:31:07,-1.42,2.19
699,2018-06-11 3:32:07,-1.42,2.23
700,2018-06-11 3:33:07,-1.46,2.27
701,2018-06-11 3:34:07,-1.50,2.27
702,2018-06-11 3:35:07,-1.50,2.36
703,2018-06-11 3:36:07,-1.50,2.23
704,2018-06-11 3:37:07,-1.50,2.19
705,2018-06-11 3:38:07,-1.59,1.76
706,2018-06-11 3:39:07,-1.59,1.80
707,2018-06-11 3:40:07,-1.63,1.97
708,2018-06-11 3:41:07,-1.63,2.19
709,2018-06-11 3:42:07,-1.59,2.23
710,2018-06-11 3:43:07,-1.63,2.14
711,2018-06-11 3:44:07,-1.63,2.19
712,2018-06-11 3:45:07,-1.63,2.23
713,2018-06-11 3:46:07,-1.68,2.27
714,2018-06-11 3:47:07,-1.68,2.19
715,2018-06-11 3:48:07,-1.68,2.44
716,2018-06-11 3:49:07,-1.68,2.44
717,2018-06-11 3:50:07,-1.68,2.44
718,2018-06-11 3:51:07,-1.72,2.10
719,2018-06-11 3:52:07,-1.72,2.06
720,2018-06-11 3:53:07,-1.72,2.01
721,2018-06-11 3:54:07,-1.76,2.06
722,2018-06-11 3:55:07,-1.76,2.23
723,2018-06-11 3:56:07,-1.76,2.14
724,2018-06-11 3:57:07,-1.76,2.14
725,2018-06-11 3:58:07,-1.76,1.97
726,2018-06-11 3:59:07,-1.76,1.80
727,2018-06-11 4:00:07,-1.80,1.71
728,2018-06-11 4:01:07,-1.85,1.71
729,2018-06-11 4:02:07,-1.85,1.67
730,2018-06-11 4:03:07,-1.80,1.41
731,2018-06-11 4:04:07,-1.80,1.37
732,2018-06-11 4:05:07,-1.85,1.28
733,2018-06-11 4:06:07,-1.85,1.28
734,2018-06-11 4:07:07,-1.85,1.37
735,2018-06-11 4:08:07,-1.85,1.63
736,2018-06-11 4:09:07,-1.85,1.63
737,2018-06-11 4:10:07,-1.85,1.63
738,2018-06-11 4:11:07,-1.85,1.63
739,2018-06-11 4:12:07,-1.89,1.76
740,2018-06-11 4:13:07,-1.89,1.93
741,2018-06-11 4:14:07,-1.89,1.93
742,2018-06-11 4:15:07,-1.89,1.80
743,2018-06-11 4:16:07,-1.89,1.93
744,2018-06-11 4:17:07,-1.93,1.84
745,2018-06-11 4:18:07,-1.93,1.37
746,2018-06-11 4:19:07,-1.93,1.16
747,2018-06-11 4:20:07,-1.89,1.46
748,2018-06-11 4:21:07,-1.93,1.58
749,2018-06-11 4:22:07,-1.93,1.46
750,2018-06-11 4:23:07,-1.93,1.63
751,2018-06-11 4:24:07,-1.98,1.84
752,2018-06-11 4:25:07,-1.89,1.67
753,2018-06-11 4:26:07,-1.93,1.11
754,2018-06-11 4:27:07,-1.98,1.20
755,2018-06-11 4:28:07,-1.93,1.37
756,2018-06-11 4:29:07,-1.98,1.54
757,2018-06-11 4:30:07,-1.98,1.58
758,2018-06-11 4:31:07,-1.98,1.46
759,2018-06-11 4:32:07,-1.98,1.41
760,2018-06-11 4:33:07,-1.98,1.33
761,2018-06-11 4:34:07,-1.98,1.41
762,2018-06-11 4:35:07,-1.93,1.50
763,2018-06-11 4:36:07,-1.98,1.50
764,2018-06-11 4:37:07,-2.02,1.33
765,2018-06-11 4:38:07,-1.93,1.33
766,2018-06-11 4:39:07,-1.98,1.16
767,2018-06-11 4:40:07,-1.98,0.98
768,2018-06-11 4:41:07,-1.98,1.16
769,2018-06-11 4:42:07,-1.98,1.20
770,2018-06-11 4:43:07,-1.98,1.20
771,2018-06-11 4:44:07,-1.98,1.07
772,2018-06-11 4:45:07,-2.06,1.03
773,2018-06-11 4:46:07,-1.98,0.86
774,2018-06-11 4:47:07,-2.06,0.64
775,2018-06-11 4:48:07,-2.02,0.47
776,2018-06-11 4:49:07,-2.06,0.30
777,2018-06-11 4:50:07,-2.10,0.25
778,2018-06-11 4:51:07,-2.06,0.51
779,2018-06-11 4:52:07,-2.15,0.68
780,2018-06-11 4:53:07,-2.15,0.73
781,2018-06-11 4:54:07,-2.15,0.43
782,2018-06-11 4:55:07,-2.15,0.68
783,2018-06-11 4:56:07,-2.19,0.73
784,2018-06-11 4:57:07,-2.19,0.47
785,2018-06-11 4:58:07,-2.23,0.64
786,2018-06-11 4:59:07,-2.23,0.90
787,2018-06-11 5:00:07,-2.23,1.07
788,2018-06-11 5:01:07,-2.23,1.28
789,2018-06-11 5:02:07,-2.28,1.37
790,2018-06-11 5:03:07,-2.32,1.41
791,2018-06-11 5:04:07,-2.32,1.16
792,2018-06-11 5:05:07,-2.32,0.98
793,2018-06-11 5:06:07,-2.32,1.11
794,2018-06-11 5:07:07,-2.28,1.11
795,2018-06-11 5:08:07,-2.32,1.03
796,2018-06-11 5:09:07,-2.28,1.03
797,2018-06-11 5:10:07,-2.36,1.11
798,2018-06-11 5:11:07,-2.32,1.16
799,2018-06-11 5:12:07,-2.32,1.24
800,2018-06-11 5:13:07,-2.32,1.07
801,2018-06-11 5:14:07,-2.28,1.28
802,2018-06-11 5:15:07,-2.28,1.33
803,2018-06-11 5:16:07,-2.32,1.41
804,2018-06-11 5:17:07,-2.28,1.28
805,2018-06-11 5:18:07,-2.32,1.20
806,2018-06-11 5:19:07,-2.28,1.37
807,2018-06-11 5:20:07,-2.32,1.71
808,2018-06-11 5:21:07,-2.28,1.41
809,2018-06-11 5:22:07,-2.28,1.46
810,2018-06-11 5:23:07,-2.28,1.37
811,2018-06-11 5:24:07,-2.23,1.46
812,2018-06-11 5:25:07,-2.23,1.46
813,2018-06-11 5:26:07,-2.23,1.71
814,2018-06-11 5:27:07,-2.23,1.88
815,2018-06-11 5:28:07,-2.19,1.76
816,2018-06-11 5:29:07,-2.23,1.67
817,2018-06-11 5:30:07,-2.23,1.76
818,2018-06-11 5:31:07,-2.23,1.54
819,2018-06-11 5:32:07,-2.23,1.07
820,2018-06-11 5:33:07,-2.23,0.77
821,2018-06-11 5:34:07,-2.19,0.94
822,2018-06-11 5:35:07,-2.23,1.16
823,2018-06-11 5:36:07,-2.19,1.24
824,2018-06-11 5:37:07,-2.19,1.24
825,2018-06-11 5:38:07,-2.15,1.20
826,2018-06-11 5:39:07,-2.15,1.20
827,2018-06-11 5:40:07,-2.19,1.20
828,2018-06-11 5:41:07,-2.15,1.16
829,2018-06-11 5:42:07,-2.15,1.20
830,2018-06-11 5:43:07,-2.15,1.11
831,2018-06-11 5:44:07,-2.15,1.20
832,2018-06-11 5:45:07,-2.10,1.07
833,2018-06-11 5:46:07,-2.10,0.94
834,2018-06-11 5:47:07,-2.15,0.90
835,2018-06-11 5:48:07,-2.10,1.20
836,2018-06-11 5:49:07,-2.10,1.20
837,2018-06-11 5:50:07,-2.15,1.37
838,2018-06-11 5:51:07,-2.15,1.37
839,2018-06-11 5:52:07,-2.06,1.33
840,2018-06-11 5:53:07,-2.10,1.37
841,2018-06-11 5:54:07,-2.15,1.33
842,2018-06-11 5:55:07,-2.10,1.24
843,2018-06-11 5:56:07,-2.15,1.24
844,2018-06-11 5:57:07,-2.15,1.11
845,2018-06-11 5:58:07,-2.19,1.16
846,2018-06-11 5:59:07,-2.19,1.07
847,2018-06-11 6:00:07,-2.15,1.03
848,2018-06-11 6:01:07,-2.19,0.94
849,2018-06-11 6:02:07,-2.19,1.07
850,2018-06-11 6:03:07,-2.19,1.24
851,2018-06-11 6:04:07,-2.19,1.41
852,2018-06-11 6:05:07,-2.23,1.37
853,2018-06-11 6:06:07,-2.23,1.33
854,2018-06-11 6:07:07,-2.23,1.46
855,2018-06-11 6:08:07,-2.23,1.54
856,2018-06-11 6:09:07,-2.23,1.80
857,2018-06-11 6:10:07,-2.28,1.80
858,2018-06-11 6:11:07,-2.23,1.71
859,2018-06-11 6:12:07,-2.23,1.76
860,2018-06-11 6:13:07,-2.28,1.71
861,2018-06-11 6:14:07,-2.28,1.71
862,2018-06-11 6:15:07,-2.28,1.71
863,2018-06-11 6:16:07,-2.23,1.71
864,2018-06-11 6:17:07,-2.23,1.80
865,2018-06-11 6:18:07,-2.28,1.84
866,2018-06-11 6:19:07,-2.23,1.80
867,2018-06-11 6:20:07,-2.19,1.80
868,2018-06-11 6:21:07,-2.23,1.80
869,2018-06-11 6:22:07,-2.23,1.88
870,2018-06-11 6:23:07,-2.23,2.01
871,2018-06-11 6:24:07,-2.23,2.49
872,2018-06-11 6:25:07,-2.23,2.44
873,2018-06-11 6:26:07,-2.23,2.36
874,2018-06-11 6:27:07,-2.28,2.19
875,2018-06-11 6:28:07,-2.19,2.36
876,2018-06-11 6:29:07,-2.19,2.27
877,2018-06-11 6:30:07,-2.19,2.40
878,2018-06-11 6:31:07,-2.23,2.83
879,2018-06-11 6:32:07,-2.23,2.83
880,2018-06-11 6:33:07,-2.28,2.83
881,2018-06-11 6:34:07,-2.23,2.96
882,2018-06-11 6:35:07,-2.19,3.04
883,2018-06-11 6:36:07,-2.23,3.17
884,2018-06-11 6:37:07,-2.19,3.34
885,2018-06-11 6:38:07,-2.23,3.47
886,2018-06-11 6:39:07,-2.19,3.56
887,2018-06-11 6:40:07,-2.19,3.77
888,2018-06-11 6:41:07,-2.19,3.99
889,2018-06-11 6:42:07,-2.23,4.03
890,2018-06-11 6:43:07,-2.19,3.99
891,2018-06-11 6:44:07,-2.15,3.86
892,2018-06-11 6:45:07,-2.19,3.90
893,2018-06-11 6:46:07,-2.15,4.07
894,2018-06-11 6:47:07,-2.15,4.24
895,2018-06-11 6:48:07,-2.10,4.24
896,2018-06-11 6:49:07,-2.06,4.20
897,2018-06-11 6:50:07,-2.06,4.12
898,2018-06-11 6:51:07,-1.98,4.24
899,2018-06-11 6:52:07,-2.02,4.29
900,2018-06-11 6:53:07,-1.98,4.42
901,2018-06-11 6:54:07,-1.98,4.59
902,2018-06-11 6:55:07,-1.98,4.54
903,2018-06-11 6:56:07,-1.98,4.63
904,2018-06-11 6:57:07,-1.89,4.59
905,2018-06-11 6:58:07,-1.93,4.54
906,2018-06-11 6:59:07,-1.89,4.54
907,2018-06-11 7:00:07,-1.85,4.76
908,2018-06-11 7:01:07,-1.85,5.06
909,2018-06-11 7:02:07,-1.80,5.27
910,2018-06-11 7:03:07,-1.85,5.32
911,2018-06-11 7:04:07,-1.85,5.75
912,2018-06-11 7:05:07,-1.76,6.52
913,2018-06-11 7:06:07,-1.80,6.78
914,2018-06-11 7:07:07,-1.76,6.90
915,2018-06-11 7:08:07,-1.76,6.73
916,2018-06-11 7:09:07,-1.72,6.48
917,2018-06-11 7:10:07,-1.68,6.69
918,2018-06-11 7:11:07,-1.72,7.08
919,2018-06-11 7:12:07,-1.63,7.42
920,2018-06-11 7:13:07,-1.63,7.63
921,2018-06-11 7:14:07,-1.68,8.32
922,2018-06-11 7:15:07,-1.68,8.41
923,2018-06-11 7:16:07,-1.55,7.98
924,2018-06-11 7:17:07,-1.59,7.46
925,2018-06-11 7:18:07,-1.55,6.86
926,2018-06-11 7:19:07,-1.46,6.39
927,2018-06-11 7:20:07,-1.42,6.26
928,2018-06-11 7:21:07,-1.46,6.26
929,2018-06-11 7:22:07,-1.38,6.17
930,2018-06-11 7:23:07,-1.38,6.17
931,2018-06-11 7:24:07,-1.33,6.05
932,2018-06-11 7:25:07,-1.29,6.13
933,2018-06-11 7:26:07,-1.29,6.17
934,2018-06-11 7:27:07,-1.25,6.09
935,2018-06-11 7:28:07,-1.20,6.17
936,2018-06-11 7:29:07,-1.16,6.26
937,2018-06-11 7:30:07,-1.12,6.39
938,2018-06-11 7:31:07,-1.12,6.56
939,2018-06-11 7:32:07,-1.12,6.73
940,2018-06-11 7:33:07,-1.03,7.16
941,2018-06-11 7:34:07,-1.03,7.68
942,2018-06-11 7:35:07,-0.99,8.53
943,2018-06-11 7:36:07,-0.95,9.61
944,2018-06-11 7:37:07,-0.95,10.77
945,2018-06-11 7:38:07,-0.86,12.01
946,2018-06-11 7:39:07,-0.77,13.21
947,2018-06-11 7:40:07,-0.82,14.84
948,2018-06-11 7:41:07,-0.77,16.08
949,2018-06-11 7:42:07,-0.69,17.89
950,2018-06-11 7:43:07,-0.69,18.44
951,2018-06-11 7:44:07,-0.65,19.30
952,2018-06-11 7:45:07,-0.60,20.33
953,2018-06-11 7:46:07,-0.52,21.10
954,2018-06-11 7:47:07,-0.47,21.23
955,2018-06-11 7:48:07,-0.39,21.62
956,2018-06-11 7:49:07,-0.30,21.92
957,2018-06-11 7:50:07,-0.22,22.18
958,2018-06-11 7:51:07,-0.09,21.62
959,2018-06-11 7:52:07,0.04,20.50
960,2018-06-11 7:53:07,0.13,19.86
961,2018-06-11 7:54:07,0.25,19.95
962,2018-06-11 7:55:07,0.38,19.99
963,2018-06-11 7:56:07,0.51,19.86
964,2018-06-11 7:57:07,0.68,20.03
965,2018-06-11 7:58:07,0.81,19.69
966,2018-06-11 7:59:07,0.94,19.47
967,2018-06-11 8:00:07,1.07,19.17
968,2018-06-11 8:01:07,1.24,19.56
969,2018-06-11 8:02:07,1.37,19.00
970,2018-06-11 8:03:07,1.54,20.85
971,2018-06-11 8:04:07,1.67,20.12
972,2018-06-11 8:05:07,1.84,20.59
973,2018-06-11 8:06:07,1.97,21.92
974,2018-06-11 8:07:07,2.06,21.23
975,2018-06-11 8:08:07,2.23,20.89
976,2018-06-11 8:09:07,2.44,20.59
977,2018-06-11 8:10:07,2.53,21.02
978,2018-06-11 8:11:07,2.74,21.79
979,2018-06-11 8:12:07,2.87,22.82
980,2018-06-11 8:13:07,3.00,23.16
981,2018-06-11 8:14:07,3.26,23.08
982,2018-06-11 8:15:07,3.39,22.91
983,2018-06-11 8:16:07,3.52,22.95
984,2018-06-11 8:17:07,3.60,23.16
985,2018-06-11 8:18:07,3.77,22.52
986,2018-06-11 8:19:07,3.94,23.76
987,2018-06-11 8:20:07,4.07,24.06
988,2018-06-11 8:21:07,4.20,25.27
989,2018-06-11 8:22:07,4.29,25.52
990,2018-06-11 8:23:07,4.42,24.15
991,2018-06-11 8:24:07,4.54,24.62
992,2018-06-11 8:25:07,4.67,24.36
993,2018-06-11 8:26:07,4.89,24.02
994,2018-06-11 8:27:07,5.02,23.89
995,2018-06-11 8:28:07,5.23,23.81
996,2018-06-11 8:29:07,5.27,23.21
997,2018-06-11 8:30:07,5.49,23.12
998,2018-06-11 8:31:07,5.57,23.89
999,2018-06-11 8:32:07,5.66,24.11
1000,2018-06-11 8:33:07,5.75,24.19
1001,2018-06-11 8:34:07,5.87,25.39
1002,2018-06-11 8:35:07,6.00,26.12
1003,2018-06-11 8:36:07,6.09,24.58
1004,2018-06-11 8:37:07,6.22,24.19
1005,2018-06-11 8:38:07,6.30,23.46
1006,2018-06-11 8:39:07,6.48,23.94
1007,2018-06-11 8:40:07,6.52,24.54
1008,2018-06-11 8:41:07,6.60,25.01
1009,2018-06-11 8:42:07,6.73,25.65
1010,2018-06-11 8:43:07,6.82,26.12
1011,2018-06-11 8:44:07,6.90,26.04
1012,2018-06-11 8:45:07,6.99,26.25
1013,2018-06-11 8:46:07,7.12,24.75
1014,2018-06-11 8:47:07,7.20,25.35
1015,2018-06-11 8:48:07,7.29,26.60
1016,2018-06-11 8:49:07,7.42,27.80
1017,2018-06-11 8:50:07,7.50,28.14
1018,2018-06-11 8:51:07,7.63,27.24
1019,2018-06-11 8:52:07,7.72,26.98
1020,2018-06-11 8:53:07,7.85,26.81
1021,2018-06-11 8:54:07,7.93,26.68
1022,2018-06-11 8:55:07,8.06,26.51
1023,2018-06-11 8:56:07,8.19,26.25
1024,2018-06-11 8:57:07,8.28,25.69
1025,2018-06-11 8:58:07,8.32,26.47
1026,2018-06-11 8:59:07,8.45,26.90
1027,2018-06-11 9:00:07,8.53,26.90
1028,2018-06-11 9:01:07,8.58,26.94
1029,2018-06-11 9:02:07,8.66,27.50
1030,2018-06-11 9:03:07,8.75,26.85
1031,2018-06-11 9:04:07,8.83,27.71
1032,2018-06-11 9:05:07,8.92,27.80
1033,2018-06-11 9:06:07,8.96,28.53
1034,2018-06-11 9:07:07,9.05,28.65
1035,2018-06-11 9:08:07,9.18,27.93
1036,2018-06-11 9:09:07,9.31,27.20
1037,2018-06-11 9:10:07,9.39,28.35
1038,2018-06-11 9:11:07,9.44,29.38
1039,2018-06-11 9:12:07,9.56,29.38
1040,2018-06-11 9:13:07,9.65,28.83
1041,2018-06-11 9:14:07,9.69,26.85
1042,2018-06-11 9:15:07,9.86,27.75
1043,2018-06-11 9:16:07,9.95,28.74
1044,2018-06-11 9:17:07,10.04,29.08
1045,2018-06-11 9:18:07,10.08,29.86
1046,2018-06-11 9:19:07,10.16,30.16
1047,2018-06-11 9:20:07,10.34,30.03
1048,2018-06-11 9:21:07,10.34,28.44
1049,2018-06-11 9:22:07,10.42,29.51
1050,2018-06-11 9:23:07,10.51,29.94
1051,2018-06-11 9:24:07,10.59,27.24
1052,2018-06-11 9:25:07,10.68,26.85
1053,2018-06-11 9:26:07,10.77,28.14
1054,2018-06-11 9:27:07,10.81,28.31
1055,2018-06-11 9:28:07,10.89,29.60
1056,2018-06-11 9:29:07,10.98,29.51
1057,2018-06-11 9:30:07,11.07,28.70
1058,2018-06-11 9:31:07,11.11,30.28
1059,2018-06-11 9:32:07,11.19,30.54
1060,2018-06-11 9:33:07,11.28,27.80
1061,2018-06-11 9:34:07,11.37,29.38
1062,2018-06-11 9:35:07,11.45,29.08
1063,2018-06-11 9:36:07,11.49,29.04
1064,2018-06-11 9:37:07,11.62,29.30
1065,2018-06-11 9:38:07,11.71,30.46
1066,2018-06-11 9:39:07,11.75,31.27
1067,2018-06-11 9:40:07,11.84,31.44
1068,2018-06-11 9:41:07,11.97,32.13
1069,2018-06-11 9:42:07,12.05,30.80
1070,2018-06-11 9:43:07,12.05,29.43
1071,2018-06-11 9:44:07,12.18,30.54
1072,2018-06-11 9:45:07,12.22,30.93
1073,2018-06-11 9:46:07,12.40,32.26
1074,2018-06-11 9:47:07,12.44,32.17
1075,2018-06-11 9:48:07,12.48,32.69
1076,2018-06-11 9:49:07,12.57,32.86
1077,2018-06-11 9:50:07,12.65,30.59
1078,2018-06-11 9:51:07,12.74,30.50
1079,2018-06-11 9:52:07,12.78,31.14
1080,2018-06-11 9:53:07,12.91,32.00
1081,2018-06-11 9:54:07,13.00,31.23
1082,2018-06-11 9:55:07,13.04,31.66
1083,2018-06-11 9:56:07,13.17,32.30
1084,2018-06-11 9:57:07,13.25,32.69
1085,2018-06-11 9:58:07,13.30,32.86
1086,2018-06-11 9:59:07,13.38,31.49
1087,2018-06-11 10:00:07,13.43,31.44
1088,2018-06-11 10:01:07,13.47,31.53
1089,2018-06-11 10:02:07,13.55,29.30
1090,2018-06-11 10:03:07,13.64,28.78
1091,2018-06-11 10:04:07,13.73,30.80
1092,2018-06-11 10:05:07,13.81,31.27
1093,2018-06-11 10:06:07,13.85,31.06
1094,2018-06-11 10:07:07,13.90,29.34
1095,2018-06-11 10:08:07,13.98,28.70
1096,2018-06-11 10:09:07,14.07,29.38
1097,2018-06-11 10:10:07,14.15,30.37
1098,2018-06-11 10:11:07,14.20,30.97
1099,2018-06-11 10:12:07,14.24,31.36
1100,2018-06-11 10:13:07,14.28,30.89
1101,2018-06-11 10:14:07,14.33,31.06
1102,2018-06-11 10:15:07,14.41,31.61
1103,2018-06-11 10:16:07,14.50,31.27
1104,2018-06-11 10:17:07,14.58,30.71
1105,2018-06-11 10:18:07,14.58,29.51
1106,2018-06-11 10:19:07,14.71,30.33
1107,2018-06-11 10:20:07,14.71,29.86
1108,2018-06-11 10:21:07,14.80,29.34
1109,2018-06-11 10:22:07,14.84,29.90
1110,2018-06-11 10:23:07,14.93,31.19
1111,2018-06-11 10:24:07,14.97,32.04
1112,2018-06-11 10:25:07,15.06,31.66
1113,2018-06-11 10:26:07,15.14,28.70
1114,2018-06-11 10:27:07,15.23,26.85
1115,2018-06-11 10:28:07,15.31,28.27
1116,2018-06-11 10:29:07,15.40,29.68
1117,2018-06-11 10:30:07,15.44,29.56
1118,2018-06-11 10:31:07,15.57,30.71
1119,2018-06-11 10:32:07,15.61,31.66
1120,2018-06-11 10:33:07,15.70,31.44
1121,2018-06-11 10:34:07,15.78,29.51
1122,2018-06-11 10:35:07,15.83,30.50
1123,2018-06-11 10:36:07,15.87,32.13
1124,2018-06-11 10:37:07,16.00,32.56
1125,2018-06-11 10:38:07,16.04,32.64
1126,2018-06-11 10:39:07,16.13,31.27
1127,2018-06-11 10:40:07,16.17,30.76
1128,2018-06-11 10:41:07,16.21,31.70
1129,2018-06-11 10:42:07,16.26,31.83
1130,2018-06-11 10:43:07,16.34,31.70
1131,2018-06-11 10:44:07,16.39,32.43
1132,2018-06-11 10:45:07,16.43,31.10
1133,2018-06-11 10:46:07,16.51,30.59
1134,2018-06-11 10:47:07,16.60,30.54
1135,2018-06-11 10:48:07,16.69,31.92
1136,2018-06-11 10:49:07,16.73,31.53
1137,2018-06-11 10:50:07,16.81,30.89
1138,2018-06-11 10:51:07,16.90,31.57
1139,2018-06-11 10:52:07,16.90,29.47
1140,2018-06-11 10:53:07,17.03,28.74
1141,2018-06-11 10:54:07,17.07,28.40
1142,2018-06-11 10:55:07,17.11,28.10
1143,2018-06-11 10:56:07,17.20,29.94
1144,2018-06-11 10:57:07,17.24,29.73
1145,2018-06-11 10:58:07,17.29,30.11
1146,2018-06-11 10:59:07,17.33,31.87
1147,2018-06-11 11:00:07,17.37,32.60
1148,2018-06-11 11:01:07,17.41,33.63
1149,2018-06-11 11:02:07,17.46,33.12
1150,2018-06-11 11:03:07,17.54,33.93
1151,2018-06-11 11:04:07,17.63,33.76
1152,2018-06-11 11:05:07,17.63,33.46
1153,2018-06-11 11:06:07,17.72,33.42
1154,2018-06-11 11:07:07,17.84,29.64
1155,2018-06-11 11:08:07,17.84,28.95
1156,2018-06-11 11:09:07,17.97,29.30
1157,2018-06-11 11:10:07,18.06,29.04
1158,2018-06-11 11:11:07,18.06,30.63
1159,2018-06-11 11:12:07,18.14,29.68
1160,2018-06-11 11:13:07,18.23,27.75
1161,2018-06-11 11:14:07,18.27,28.40
1162,2018-06-11 11:15:07,18.27,29.90
1163,2018-06-11 11:16:07,18.40,28.83
1164,2018-06-11 11:17:07,18.44,30.03
1165,2018-06-11 11:18:07,18.44,30.97
1166,2018-06-11 11:19:07,18.49,31.79
1167,2018-06-11 11:20:07,18.53,31.36
1168,2018-06-11 11:21:07,18.57,27.80
1169,2018-06-11 11:22:07,18.57,27.75
1170,2018-06-11 11:23:07,18.62,27.28
1171,2018-06-11 11:24:07,18.62,28.48
1172,2018-06-11 11:25:07,18.66,28.61
1173,2018-06-11 11:26:07,18.70,30.67
1174,2018-06-11 11:27:07,18.79,30.89
1175,2018-06-11 11:28:07,18.79,30.97
1176,2018-06-11 11:29:07,18.83,31.79
1177,2018-06-11 11:30:07,18.92,31.79
1178,2018-06-11 11:31:07,18.92,30.16
1179,2018-06-11 11:32:07,18.92,30.07
1180,2018-06-11 11:33:07,18.96,29.43
1181,2018-06-11 11:34:07,19.00,29.13
1182,2018-06-11 11:35:07,19.00,30.37
1183,2018-06-11 11:36:07,19.09,29.00
1184,2018-06-11 11:37:07,19.09,29.17
1185,2018-06-11 11:38:07,19.09,30.03
1186,2018-06-11 11:39:07,19.13,31.53
1187,2018-06-11 11:40:07,19.13,32.17
1188,2018-06-11 11:41:07,19.22,32.17
