Plot Title: 20366930,,chips air,mylar snow foam
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
8070,2018-06-16 6:21:46,11.41,2.19
8071,2018-06-16 6:22:46,11.37,2.14
8072,2018-06-16 6:23:46,11.49,2.14
8073,2018-06-16 6:24:46,11.58,2.14
8074,2018-06-16 6:25:46,11.67,2.19
8075,2018-06-16 6:26:46,11.84,2.19
8076,2018-06-16 6:27:46,11.71,2.19
8077,2018-06-16 6:28:46,11.67,2.19
8078,2018-06-16 6:29:46,11.62,2.19
8079,2018-06-16 6:30:46,11.84,2.19
8080,2018-06-16 6:31:46,11.88,2.23
8081,2018-06-16 6:32:46,11.84,2.23
8082,2018-06-16 6:33:46,11.84,2.23
8083,2018-06-16 6:34:46,11.84,2.27
8084,2018-06-16 6:35:46,11.84,2.27
8085,2018-06-16 6:36:46,11.84,2.36
8086,2018-06-16 6:37:46,11.88,2.36
8087,2018-06-16 6:38:46,12.05,2.36
8088,2018-06-16 6:39:46,12.14,2.40
8089,2018-06-16 6:40:46,12.82,2.40
8090,2018-06-16 6:41:46,12.78,2.36
8091,2018-06-16 6:42:46,12.70,2.40
8092,2018-06-16 6:43:46,12.57,2.40
8093,2018-06-16 6:44:46,12.52,2.40
8094,2018-06-16 6:45:46,12.95,2.40
8095,2018-06-16 6:46:46,13.38,2.36
8096,2018-06-16 6:47:46,13.30,2.40
8097,2018-06-16 6:48:46,13.17,2.36
8098,2018-06-16 6:49:46,13.34,2.40
8099,2018-06-16 6:50:46,13.30,2.44
8100,2018-06-16 6:51:46,13.34,2.40
8101,2018-06-16 6:52:46,13.51,2.44
8102,2018-06-16 6:53:46,13.81,2.44
8103,2018-06-16 6:54:46,14.11,2.44
8104,2018-06-16 6:55:46,14.50,2.44
8105,2018-06-16 6:56:46,14.71,2.49
8106,2018-06-16 6:57:46,14.67,2.53
8107,2018-06-16 6:58:46,14.28,2.53
8108,2018-06-16 6:59:46,13.94,2.53
8109,2018-06-16 7:00:46,14.03,2.53
8110,2018-06-16 7:01:46,14.24,2.49
8111,2018-06-16 7:02:46,13.98,2.49
8112,2018-06-16 7:03:46,14.07,2.53
8113,2018-06-16 7:04:46,14.11,2.44
8114,2018-06-16 7:05:46,13.94,2.53
8115,2018-06-16 7:06:46,13.68,2.53
8116,2018-06-16 7:07:46,13.60,2.53
8117,2018-06-16 7:08:46,13.47,2.53
8118,2018-06-16 7:09:46,13.47,2.53
8119,2018-06-16 7:10:46,13.38,2.53
8120,2018-06-16 7:11:46,13.47,2.53
8121,2018-06-16 7:12:46,13.60,2.57
8122,2018-06-16 7:13:46,13.77,2.57
8123,2018-06-16 7:14:46,14.03,2.57
8124,2018-06-16 7:15:46,14.28,2.53
8125,2018-06-16 7:16:46,14.67,2.53
8126,2018-06-16 7:17:46,14.75,2.53
8127,2018-06-16 7:18:46,14.93,2.53
8128,2018-06-16 7:19:46,14.75,2.53
8129,2018-06-16 7:20:46,14.84,2.57
8130,2018-06-16 7:21:46,14.88,2.57
8131,2018-06-16 7:22:46,14.97,2.53
8132,2018-06-16 7:23:46,14.97,2.53
8133,2018-06-16 7:24:46,14.88,2.53
8134,2018-06-16 7:25:46,15.01,2.57
8135,2018-06-16 7:26:46,15.06,2.57
8136,2018-06-16 7:27:46,15.36,2.66
8137,2018-06-16 7:28:46,16.04,2.61
8138,2018-06-16 7:29:46,16.69,2.57
8139,2018-06-16 7:30:46,17.24,2.66
8140,2018-06-16 7:31:46,17.24,2.57
8141,2018-06-16 7:32:46,17.50,2.61
8142,2018-06-16 7:33:46,17.84,2.57
8143,2018-06-16 7:34:46,18.19,2.61
8144,2018-06-16 7:35:46,18.83,2.66
8145,2018-06-16 7:36:46,18.92,2.66
8146,2018-06-16 7:37:46,18.62,2.66
8147,2018-06-16 7:38:46,18.57,2.74
8148,2018-06-16 7:39:46,18.49,2.79
8149,2018-06-16 7:40:46,18.06,2.74
8150,2018-06-16 7:41:46,18.02,2.74
8151,2018-06-16 7:42:46,17.46,2.79
8152,2018-06-16 7:43:46,16.94,2.74
8153,2018-06-16 7:44:46,16.81,2.74
8154,2018-06-16 7:45:46,16.90,2.74
8155,2018-06-16 7:46:46,17.03,2.79
8156,2018-06-16 7:47:46,17.16,2.79
8157,2018-06-16 7:48:46,17.67,2.79
8158,2018-06-16 7:49:46,18.83,2.79
8159,2018-06-16 7:50:46,19.52,2.74
8160,2018-06-16 7:51:46,20.50,2.74
8161,2018-06-16 7:52:46,21.02,2.74
8162,2018-06-16 7:53:46,21.23,2.74
8163,2018-06-16 7:54:46,21.40,2.74
8164,2018-06-16 7:55:46,21.19,2.74
8165,2018-06-16 7:56:46,20.50,2.74
8166,2018-06-16 7:57:46,19.95,2.79
8167,2018-06-16 7:58:46,19.47,2.79
8168,2018-06-16 7:59:46,19.90,2.79
8169,2018-06-16 8:00:46,20.80,2.83
8170,2018-06-16 8:01:46,20.80,2.87
8171,2018-06-16 8:02:46,20.85,2.87
8172,2018-06-16 8:03:46,20.59,2.87
8173,2018-06-16 8:04:46,20.29,2.87
8174,2018-06-16 8:05:46,19.99,2.87
8175,2018-06-16 8:06:46,19.99,2.87
8176,2018-06-16 8:07:46,19.90,2.87
8177,2018-06-16 8:08:46,19.65,2.91
8178,2018-06-16 8:09:46,19.60,2.91
8179,2018-06-16 8:10:46,19.60,3.00
8180,2018-06-16 8:11:46,19.77,3.00
8181,2018-06-16 8:12:46,20.07,3.04
8182,2018-06-16 8:13:46,20.63,2.96
8183,2018-06-16 8:14:46,20.42,2.96
8184,2018-06-16 8:15:46,19.86,3.00
8185,2018-06-16 8:16:46,19.73,3.00
8186,2018-06-16 8:17:46,19.69,3.04
8187,2018-06-16 8:18:46,20.07,3.09
8188,2018-06-16 8:19:46,19.95,3.09
8189,2018-06-16 8:20:46,20.55,3.13
8190,2018-06-16 8:21:46,20.63,3.13
8191,2018-06-16 8:22:46,21.15,3.13
8192,2018-06-16 8:23:46,21.28,3.17
8193,2018-06-16 8:24:46,21.28,3.17
8194,2018-06-16 8:25:46,21.53,3.13
8195,2018-06-16 8:26:46,21.45,3.21
8196,2018-06-16 8:27:46,21.32,3.21
8197,2018-06-16 8:28:46,22.13,3.26
8198,2018-06-16 8:29:46,22.65,3.30
8199,2018-06-16 8:30:46,22.95,3.26
8200,2018-06-16 8:31:46,22.78,3.30
8201,2018-06-16 8:32:46,22.61,3.30
8202,2018-06-16 8:33:46,22.69,3.30
8203,2018-06-16 8:34:46,23.03,3.30
8204,2018-06-16 8:35:46,22.65,3.30
8205,2018-06-16 8:36:46,22.65,3.39
8206,2018-06-16 8:37:46,22.56,3.30
8207,2018-06-16 8:38:46,22.61,3.39
8208,2018-06-16 8:39:46,21.83,3.39
8209,2018-06-16 8:40:46,21.66,3.47
8210,2018-06-16 8:41:46,21.32,3.52
8211,2018-06-16 8:42:46,21.66,3.60
8212,2018-06-16 8:43:46,21.83,3.60
8213,2018-06-16 8:44:46,21.66,3.64
8214,2018-06-16 8:45:46,21.83,3.60
8215,2018-06-16 8:46:46,22.22,3.69
8216,2018-06-16 8:47:46,22.86,3.69
8217,2018-06-16 8:48:46,22.61,3.77
8218,2018-06-16 8:49:46,22.78,3.82
8219,2018-06-16 8:50:46,22.86,3.90
8220,2018-06-16 8:51:46,23.21,3.90
8221,2018-06-16 8:52:46,23.29,4.03
8222,2018-06-16 8:53:46,23.12,4.20
8223,2018-06-16 8:54:46,23.08,4.29
8224,2018-06-16 8:55:46,22.91,4.33
8225,2018-06-16 8:56:46,22.52,4.42
8226,2018-06-16 8:57:46,23.08,4.46
8227,2018-06-16 8:58:46,23.46,4.42
8228,2018-06-16 8:59:46,23.34,4.42
8229,2018-06-16 9:00:46,23.46,4.42
8230,2018-06-16 9:01:46,22.91,4.37
8231,2018-06-16 9:02:46,22.31,4.33
8232,2018-06-16 9:03:46,23.21,4.33
8233,2018-06-16 9:04:46,22.52,4.24
8234,2018-06-16 9:05:46,22.01,4.24
8235,2018-06-16 9:06:46,22.13,4.24
8236,2018-06-16 9:07:46,22.56,4.29
8237,2018-06-16 9:08:46,23.21,4.29
8238,2018-06-16 9:09:46,22.35,4.33
8239,2018-06-16 9:10:46,22.43,4.42
8240,2018-06-16 9:11:46,23.21,4.50
8241,2018-06-16 9:12:46,23.68,4.50
8242,2018-06-16 9:13:46,24.24,4.50
8243,2018-06-16 9:14:46,24.36,4.50
8244,2018-06-16 9:15:46,24.71,4.46
8245,2018-06-16 9:16:46,24.32,4.54
8246,2018-06-16 9:17:46,24.02,4.72
8247,2018-06-16 9:18:46,24.24,4.84
8248,2018-06-16 9:19:46,24.41,4.80
8249,2018-06-16 9:20:46,24.06,4.80
8250,2018-06-16 9:21:46,23.34,4.76
8251,2018-06-16 9:22:46,24.54,4.63
8252,2018-06-16 9:23:46,25.01,4.63
8253,2018-06-16 9:24:46,24.45,4.59
8254,2018-06-16 9:25:46,24.71,4.72
8255,2018-06-16 9:26:46,24.41,4.67
8256,2018-06-16 9:27:46,24.88,4.67
8257,2018-06-16 9:28:46,24.84,4.67
8258,2018-06-16 9:29:46,24.79,4.67
8259,2018-06-16 9:30:46,25.48,4.67
8260,2018-06-16 9:31:46,24.84,4.72
8261,2018-06-16 9:32:46,24.62,4.72
8262,2018-06-16 9:33:46,25.18,4.72
8263,2018-06-16 9:34:46,25.65,4.63
8264,2018-06-16 9:35:46,25.74,4.67
8265,2018-06-16 9:36:46,25.52,4.76
8266,2018-06-16 9:37:46,24.41,4.76
8267,2018-06-16 9:38:46,24.49,4.72
8268,2018-06-16 9:39:46,24.58,4.76
8269,2018-06-16 9:40:46,24.84,4.76
8270,2018-06-16 9:41:46,23.72,4.72
8271,2018-06-16 9:42:46,24.58,4.72
8272,2018-06-16 9:43:46,25.74,4.72
8273,2018-06-16 9:44:46,25.22,4.67
8274,2018-06-16 9:45:46,25.01,4.76
8275,2018-06-16 9:46:46,24.45,4.80
8276,2018-06-16 9:47:46,25.01,4.80
8277,2018-06-16 9:48:46,25.74,4.80
8278,2018-06-16 9:49:46,25.52,4.80
8279,2018-06-16 9:50:46,25.48,4.80
8280,2018-06-16 9:51:46,24.79,4.76
8281,2018-06-16 9:52:46,25.35,4.80
8282,2018-06-16 9:53:46,26.38,4.76
8283,2018-06-16 9:54:46,25.57,4.80
8284,2018-06-16 9:55:46,24.79,4.76
8285,2018-06-16 9:56:46,25.18,4.89
8286,2018-06-16 9:57:46,25.31,4.93
8287,2018-06-16 9:58:46,26.47,4.97
8288,2018-06-16 9:59:46,27.15,5.02
8289,2018-06-16 10:00:46,26.04,4.97
8290,2018-06-16 10:01:46,25.31,5.10
8291,2018-06-16 10:02:46,26.04,5.19
8292,2018-06-16 10:03:46,25.87,5.15
8293,2018-06-16 10:04:46,24.32,5.32
8294,2018-06-16 10:05:46,24.58,5.27
8295,2018-06-16 10:06:46,25.31,5.32
8296,2018-06-16 10:07:46,25.61,5.32
8297,2018-06-16 10:08:46,25.05,5.40
8298,2018-06-16 10:09:46,25.22,5.45
8299,2018-06-16 10:10:46,26.17,5.36
8300,2018-06-16 10:11:46,25.87,5.40
8301,2018-06-16 10:12:46,25.69,5.40
8302,2018-06-16 10:13:46,25.35,5.49
8303,2018-06-16 10:14:46,26.34,5.53
8304,2018-06-16 10:15:46,26.42,5.66
8305,2018-06-16 10:16:46,26.38,5.62
8306,2018-06-16 10:17:46,27.24,5.66
8307,2018-06-16 10:18:46,26.30,5.66
8308,2018-06-16 10:19:46,26.04,5.66
8309,2018-06-16 10:20:46,25.65,5.66
8310,2018-06-16 10:21:46,25.44,5.70
8311,2018-06-16 10:22:46,24.79,5.87
8312,2018-06-16 10:23:46,25.82,5.96
8313,2018-06-16 10:24:46,26.08,5.96
8314,2018-06-16 10:25:46,26.42,6.00
8315,2018-06-16 10:26:46,25.44,6.00
8316,2018-06-16 10:27:46,26.30,6.05
8317,2018-06-16 10:28:46,26.42,6.05
8318,2018-06-16 10:29:46,26.04,6.13
8319,2018-06-16 10:30:46,25.99,6.05
8320,2018-06-16 10:31:46,26.21,6.13
8321,2018-06-16 10:32:46,26.72,6.09
8322,2018-06-16 10:33:46,27.45,6.09
8323,2018-06-16 10:34:46,27.84,6.09
8324,2018-06-16 10:35:46,28.27,6.13
8325,2018-06-16 10:36:46,29.04,6.13
8326,2018-06-16 10:37:46,26.72,6.09
8327,2018-06-16 10:38:46,26.85,6.17
8328,2018-06-16 10:39:46,28.14,6.17
8329,2018-06-16 10:40:46,28.10,6.13
8330,2018-06-16 10:41:46,28.91,6.09
8331,2018-06-16 10:42:46,29.34,6.09
8332,2018-06-16 10:43:46,29.51,6.09
8333,2018-06-16 10:44:46,28.70,6.13
8334,2018-06-16 10:45:46,28.74,6.22
8335,2018-06-16 10:46:46,27.63,6.22
8336,2018-06-16 10:47:46,28.01,6.30
8337,2018-06-16 10:48:46,28.40,6.30
8338,2018-06-16 10:49:46,28.91,6.39
8339,2018-06-16 10:50:46,28.78,6.39
8340,2018-06-16 10:51:46,28.10,6.39
8341,2018-06-16 10:52:46,27.88,6.43
8342,2018-06-16 10:53:46,27.15,6.39
8343,2018-06-16 10:54:46,27.15,6.43
8344,2018-06-16 10:55:46,27.50,6.39
8345,2018-06-16 10:56:46,29.17,6.43
8346,2018-06-16 10:57:46,27.88,6.39
8347,2018-06-16 10:58:46,27.97,6.39
8348,2018-06-16 10:59:46,28.14,6.39
8349,2018-06-16 11:00:46,26.60,6.43
8350,2018-06-16 11:01:46,26.77,6.48
8351,2018-06-16 11:02:46,26.85,6.52
8352,2018-06-16 11:03:46,25.65,6.52
8353,2018-06-16 11:04:46,26.12,6.60
8354,2018-06-16 11:05:46,26.34,6.56
8355,2018-06-16 11:06:46,26.38,6.69
8356,2018-06-16 11:07:46,27.07,6.82
8357,2018-06-16 11:08:46,26.77,6.90
8358,2018-06-16 11:09:46,27.20,6.99
8359,2018-06-16 11:10:46,27.11,7.03
8360,2018-06-16 11:11:46,26.17,7.20
8361,2018-06-16 11:12:46,25.78,7.29
8362,2018-06-16 11:13:46,25.99,7.38
8363,2018-06-16 11:14:46,25.95,7.50
8364,2018-06-16 11:15:46,26.30,7.55
8365,2018-06-16 11:16:46,26.72,7.46
8366,2018-06-16 11:17:46,27.32,7.42
8367,2018-06-16 11:18:46,27.71,7.33
8368,2018-06-16 11:19:46,27.50,7.33
8369,2018-06-16 11:20:46,26.68,7.29
8370,2018-06-16 11:21:46,26.12,7.29
8371,2018-06-16 11:22:46,25.61,7.25
8372,2018-06-16 11:23:46,26.12,7.25
8373,2018-06-16 11:24:46,27.93,7.12
8374,2018-06-16 11:25:46,28.18,7.12
8375,2018-06-16 11:26:46,28.65,7.08
8376,2018-06-16 11:27:46,27.88,7.16
8377,2018-06-16 11:28:46,27.24,7.38
8378,2018-06-16 11:29:46,27.84,7.42
8379,2018-06-16 11:30:46,28.57,7.33
8380,2018-06-16 11:31:46,28.70,7.25
8381,2018-06-16 11:32:46,27.50,7.16
8382,2018-06-16 11:33:46,27.20,7.25
8383,2018-06-16 11:34:46,27.02,7.25
8384,2018-06-16 11:35:46,27.67,7.25
8385,2018-06-16 11:36:46,27.45,7.25
8386,2018-06-16 11:37:46,27.20,7.20
8387,2018-06-16 11:38:46,26.90,7.33
8388,2018-06-16 11:39:46,28.65,7.33
8389,2018-06-16 11:40:46,27.54,7.33
8390,2018-06-16 11:41:46,27.88,7.38
8391,2018-06-16 11:42:46,27.75,7.38
8392,2018-06-16 11:43:46,25.95,7.42
8393,2018-06-16 11:44:46,26.21,7.33
8394,2018-06-16 11:45:46,26.81,7.29
8395,2018-06-16 11:46:46,26.60,7.25
8396,2018-06-16 11:47:46,26.90,7.20
8397,2018-06-16 11:48:46,27.41,7.16
8398,2018-06-16 11:49:46,27.41,7.16
8399,2018-06-16 11:50:46,28.95,7.16
8400,2018-06-16 11:51:46,28.35,7.12
8401,2018-06-16 11:52:46,27.37,7.08
8402,2018-06-16 11:53:46,27.15,7.20
8403,2018-06-16 11:54:46,29.26,7.25
8404,2018-06-16 11:55:46,28.05,7.20
8405,2018-06-16 11:56:46,28.31,7.12
8406,2018-06-16 11:57:46,27.71,7.16
8407,2018-06-16 11:58:46,26.90,7.16
8408,2018-06-16 11:59:46,27.02,7.16
8409,2018-06-16 12:00:46,26.51,7.20
8410,2018-06-16 12:01:46,27.15,7.25
8411,2018-06-16 12:02:46,28.05,7.33
8412,2018-06-16 12:03:46,27.88,7.33
8413,2018-06-16 12:04:46,26.30,7.33
8414,2018-06-16 12:05:46,25.95,7.38
8415,2018-06-16 12:06:46,26.25,7.38
8416,2018-06-16 12:07:46,27.54,7.46
8417,2018-06-16 12:08:46,29.51,7.38
8418,2018-06-16 12:09:46,30.41,7.33
8419,2018-06-16 12:10:46,28.83,7.33
8420,2018-06-16 12:11:46,28.95,7.33
8421,2018-06-16 12:12:46,27.15,7.42
8422,2018-06-16 12:13:46,26.17,7.55
8423,2018-06-16 12:14:46,26.60,7.72
8424,2018-06-16 12:15:46,27.67,7.63
8425,2018-06-16 12:16:46,28.44,7.63
8426,2018-06-16 12:17:46,28.01,7.68
8427,2018-06-16 12:18:46,27.80,7.72
8428,2018-06-16 12:19:46,28.27,7.76
8429,2018-06-16 12:20:46,28.91,7.68
8430,2018-06-16 12:21:46,29.77,7.63
8431,2018-06-16 12:22:46,29.30,7.63
8432,2018-06-16 12:23:46,27.93,7.55
8433,2018-06-16 12:24:46,26.98,7.63
8434,2018-06-16 12:25:46,27.45,7.59
8435,2018-06-16 12:26:46,28.78,7.55
8436,2018-06-16 12:27:46,28.57,7.50
8437,2018-06-16 12:28:46,28.35,7.46
8438,2018-06-16 12:29:46,28.35,7.46
8439,2018-06-16 12:30:46,28.10,7.46
8440,2018-06-16 12:31:46,27.67,7.59
8441,2018-06-16 12:32:46,28.31,7.76
8442,2018-06-16 12:33:46,28.53,7.81
8443,2018-06-16 12:34:46,27.28,7.85
8444,2018-06-16 12:35:46,26.72,7.81
8445,2018-06-16 12:36:46,26.77,7.85
8446,2018-06-16 12:37:46,27.67,7.76
8447,2018-06-16 12:38:46,26.98,7.81
8448,2018-06-16 12:39:46,27.75,7.81
8449,2018-06-16 12:40:46,28.10,7.81
8450,2018-06-16 12:41:46,28.23,7.72
8451,2018-06-16 12:42:46,27.45,7.72
8452,2018-06-16 12:43:46,26.25,7.76
8453,2018-06-16 12:44:46,25.91,7.76
8454,2018-06-16 12:45:46,26.64,7.76
8455,2018-06-16 12:46:46,25.48,7.68
8456,2018-06-16 12:47:46,25.69,7.76
8457,2018-06-16 12:48:46,26.60,7.76
8458,2018-06-16 12:49:46,26.51,7.72
8459,2018-06-16 12:50:46,26.25,7.85
8460,2018-06-16 12:51:46,27.20,7.76
8461,2018-06-16 12:52:46,26.72,7.81
8462,2018-06-16 12:53:46,26.38,7.81
8463,2018-06-16 12:54:46,26.60,7.85
8464,2018-06-16 12:55:46,26.55,7.89
8465,2018-06-16 12:56:46,25.91,8.11
8466,2018-06-16 12:57:46,25.61,8.32
8467,2018-06-16 12:58:46,25.87,8.36
8468,2018-06-16 12:59:46,25.69,8.41
8469,2018-06-16 13:00:46,25.52,8.41
8470,2018-06-16 13:01:46,26.30,8.45
8471,2018-06-16 13:02:46,26.04,8.32
8472,2018-06-16 13:03:46,26.12,8.32
8473,2018-06-16 13:04:46,26.04,8.23
8474,2018-06-16 13:05:46,26.21,8.11
8475,2018-06-16 13:06:46,26.72,8.11
8476,2018-06-16 13:07:46,27.28,7.98
8477,2018-06-16 13:08:46,27.54,7.93
8478,2018-06-16 13:09:46,27.20,7.98
8479,2018-06-16 13:10:46,27.07,8.02
8480,2018-06-16 13:11:46,27.41,8.06
8481,2018-06-16 13:12:46,26.55,8.23
8482,2018-06-16 13:13:46,26.30,8.41
8483,2018-06-16 13:14:46,26.08,8.62
8484,2018-06-16 13:15:46,27.02,8.71
8485,2018-06-16 13:16:46,27.20,8.62
8486,2018-06-16 13:17:46,27.24,8.49
8487,2018-06-16 13:18:46,27.07,8.36
8488,2018-06-16 13:19:46,26.85,8.32
8489,2018-06-16 13:20:46,26.64,8.32
8490,2018-06-16 13:21:46,26.55,8.28
8491,2018-06-16 13:22:46,26.64,8.23
8492,2018-06-16 13:23:46,26.90,8.15
8493,2018-06-16 13:24:46,27.45,8.19
8494,2018-06-16 13:25:46,26.72,8.28
8495,2018-06-16 13:26:46,27.20,8.23
8496,2018-06-16 13:27:46,27.07,8.23
8497,2018-06-16 13:28:46,26.42,8.32
8498,2018-06-16 13:29:46,26.30,8.32
8499,2018-06-16 13:30:46,26.17,8.36
8500,2018-06-16 13:31:46,25.87,8.49
8501,2018-06-16 13:32:46,25.95,8.53
8502,2018-06-16 13:33:46,26.42,8.58
8503,2018-06-16 13:34:46,26.30,8.49
8504,2018-06-16 13:35:46,25.95,8.45
8505,2018-06-16 13:36:46,25.74,8.45
8506,2018-06-16 13:37:46,26.90,8.41
8507,2018-06-16 13:38:46,27.45,8.32
8508,2018-06-16 13:39:46,27.28,8.32
8509,2018-06-16 13:40:46,27.84,8.28
8510,2018-06-16 13:41:46,27.20,8.28
8511,2018-06-16 13:42:46,27.45,8.28
8512,2018-06-16 13:43:46,27.67,8.36
8513,2018-06-16 13:44:46,27.07,8.28
8514,2018-06-16 13:45:46,26.51,8.36
8515,2018-06-16 13:46:46,26.08,8.45
8516,2018-06-16 13:47:46,26.38,8.49
8517,2018-06-16 13:48:46,26.55,8.45
8518,2018-06-16 13:49:46,26.38,8.41
8519,2018-06-16 13:50:46,26.64,8.36
8520,2018-06-16 13:51:46,26.04,8.53
8521,2018-06-16 13:52:46,26.77,8.53
8522,2018-06-16 13:53:46,26.38,8.53
8523,2018-06-16 13:54:46,25.69,8.75
8524,2018-06-16 13:55:46,25.78,8.92
8525,2018-06-16 13:56:46,26.38,8.88
8526,2018-06-16 13:57:46,26.51,8.88
8527,2018-06-16 13:58:46,26.90,8.92
8528,2018-06-16 13:59:46,26.98,8.88
8529,2018-06-16 14:00:46,26.42,8.96
8530,2018-06-16 14:01:46,25.99,9.01
8531,2018-06-16 14:02:46,25.44,9.05
8532,2018-06-16 14:03:46,25.87,9.18
8533,2018-06-16 14:04:46,25.82,9.22
8534,2018-06-16 14:05:46,25.99,9.22
8535,2018-06-16 14:06:46,27.58,9.18
8536,2018-06-16 14:07:46,26.38,9.09
8537,2018-06-16 14:08:46,25.87,9.18
8538,2018-06-16 14:09:46,25.95,9.14
8539,2018-06-16 14:10:46,25.65,9.18
8540,2018-06-16 14:11:46,25.91,9.18
8541,2018-06-16 14:12:46,26.08,9.18
8542,2018-06-16 14:13:46,26.04,9.14
8543,2018-06-16 14:14:46,26.17,9.18
8544,2018-06-16 14:15:46,26.81,9.14
8545,2018-06-16 14:16:46,26.25,9.14
8546,2018-06-16 14:17:46,25.44,9.09
8547,2018-06-16 14:18:46,25.91,9.09
8548,2018-06-16 14:19:46,25.99,9.14
8549,2018-06-16 14:20:46,26.68,9.18
8550,2018-06-16 14:21:46,26.77,9.14
8551,2018-06-16 14:22:46,26.08,9.14
8552,2018-06-16 14:23:46,25.95,9.09
8553,2018-06-16 14:24:46,26.04,9.09
8554,2018-06-16 14:25:46,25.82,9.18
8555,2018-06-16 14:26:46,25.95,9.22
8556,2018-06-16 14:27:46,26.42,9.26
8557,2018-06-16 14:28:46,26.64,9.31
8558,2018-06-16 14:29:46,27.02,9.22
8559,2018-06-16 14:30:46,26.30,9.22
8560,2018-06-16 14:31:46,26.25,9.22
8561,2018-06-16 14:32:46,25.99,9.22
8562,2018-06-16 14:33:46,25.31,9.48
8563,2018-06-16 14:34:46,25.61,9.56
8564,2018-06-16 14:35:46,25.74,9.56
8565,2018-06-16 14:36:46,26.38,9.56
8566,2018-06-16 14:37:46,27.15,9.52
8567,2018-06-16 14:38:46,26.77,9.48
8568,2018-06-16 14:39:46,26.21,9.48
8569,2018-06-16 14:40:46,26.51,9.48
8570,2018-06-16 14:41:46,26.94,9.39
8571,2018-06-16 14:42:46,27.07,9.39
8572,2018-06-16 14:43:46,26.77,9.35
8573,2018-06-16 14:44:46,26.55,9.31
8574,2018-06-16 14:45:46,26.98,9.31
8575,2018-06-16 14:46:46,27.71,9.31
8576,2018-06-16 14:47:46,27.41,9.22
8577,2018-06-16 14:48:46,26.38,9.22
8578,2018-06-16 14:49:46,26.60,9.39
8579,2018-06-16 14:50:46,27.11,9.35
8580,2018-06-16 14:51:46,26.68,9.39
8581,2018-06-16 14:52:46,26.68,9.39
8582,2018-06-16 14:53:46,26.98,9.48
8583,2018-06-16 14:54:46,27.75,9.39
8584,2018-06-16 14:55:46,28.18,9.31
8585,2018-06-16 14:56:46,28.27,9.26
8586,2018-06-16 14:57:46,26.42,9.22
8587,2018-06-16 14:58:46,26.47,9.26
8588,2018-06-16 14:59:46,27.24,9.22
8589,2018-06-16 15:00:46,28.10,9.22
8590,2018-06-16 15:01:46,27.20,9.22
8591,2018-06-16 15:02:46,27.15,9.26
8592,2018-06-16 15:03:46,27.37,9.18
8593,2018-06-16 15:04:46,27.02,9.18
8594,2018-06-16 15:05:46,27.32,9.31
8595,2018-06-16 15:06:46,26.42,9.48
8596,2018-06-16 15:07:46,26.17,9.48
8597,2018-06-16 15:08:46,26.90,9.44
8598,2018-06-16 15:09:46,26.68,9.35
8599,2018-06-16 15:10:46,26.30,9.44
8600,2018-06-16 15:11:46,26.51,9.48
8601,2018-06-16 15:12:46,27.07,9.48
8602,2018-06-16 15:13:46,27.37,9.44
8603,2018-06-16 15:14:46,27.54,9.35
8604,2018-06-16 15:15:46,27.97,9.31
8605,2018-06-16 15:16:46,27.75,9.35
8606,2018-06-16 15:17:46,27.54,9.35
8607,2018-06-16 15:18:46,27.45,9.26
8608,2018-06-16 15:19:46,26.38,9.39
8609,2018-06-16 15:20:46,25.87,9.44
8610,2018-06-16 15:21:46,26.47,9.48
8611,2018-06-16 15:22:46,26.77,9.56
8612,2018-06-16 15:23:46,26.25,9.78
8613,2018-06-16 15:24:46,26.17,9.82
8614,2018-06-16 15:25:46,26.30,9.78
8615,2018-06-16 15:26:46,27.07,9.69
8616,2018-06-16 15:27:46,26.55,9.65
8617,2018-06-16 15:28:46,26.25,9.69
8618,2018-06-16 15:29:46,26.55,9.78
8619,2018-06-16 15:30:46,26.90,9.82
8620,2018-06-16 15:31:46,27.41,9.86
8621,2018-06-16 15:32:46,26.42,9.86
8622,2018-06-16 15:33:46,27.28,9.74
8623,2018-06-16 15:34:46,27.84,9.65
8624,2018-06-16 15:35:46,27.63,9.61
8625,2018-06-16 15:36:46,27.84,9.56
8626,2018-06-16 15:37:46,27.07,9.44
8627,2018-06-16 15:38:46,27.02,9.52
8628,2018-06-16 15:39:46,25.91,9.61
8629,2018-06-16 15:40:46,25.39,9.61
8630,2018-06-16 15:41:46,26.64,9.48
8631,2018-06-16 15:42:46,27.11,9.39
8632,2018-06-16 15:43:46,26.55,9.31
8633,2018-06-16 15:44:46,26.38,9.48
8634,2018-06-16 15:45:46,26.25,9.39
8635,2018-06-16 15:46:46,25.99,9.39
8636,2018-06-16 15:47:46,26.68,9.35
8637,2018-06-16 15:48:46,27.07,9.26
8638,2018-06-16 15:49:46,26.60,9.26
8639,2018-06-16 15:50:46,26.55,9.18
8640,2018-06-16 15:51:46,26.60,9.14
8641,2018-06-16 15:52:46,26.72,9.09
8642,2018-06-16 15:53:46,26.17,9.09
8643,2018-06-16 15:54:46,26.47,9.05
8644,2018-06-16 15:55:46,26.68,9.05
8645,2018-06-16 15:56:46,27.02,9.01
8646,2018-06-16 15:57:46,26.47,8.96
8647,2018-06-16 15:58:46,26.72,8.88
8648,2018-06-16 15:59:46,27.24,8.83
8649,2018-06-16 16:00:46,26.94,8.83
