Plot Title: 20366935,,between foam mylar,foam mylar air,mylar snow foam
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2","Temp, °C - 2"
8027,2018-06-16 5:40:07,2.87,8.88,1.93
8028,2018-06-16 5:41:07,2.87,8.71,1.88
8029,2018-06-16 5:42:07,2.83,8.88,1.93
8030,2018-06-16 5:43:07,2.87,8.88,1.88
8031,2018-06-16 5:44:07,2.91,8.96,1.88
8032,2018-06-16 5:45:07,2.91,9.05,1.84
8033,2018-06-16 5:46:07,2.96,9.14,1.88
8034,2018-06-16 5:47:07,2.96,9.09,1.93
8035,2018-06-16 5:48:07,2.96,9.05,1.88
8036,2018-06-16 5:49:07,3.00,9.14,1.93
8037,2018-06-16 5:50:07,3.00,9.35,1.88
8038,2018-06-16 5:51:07,3.00,9.52,1.88
8039,2018-06-16 5:52:07,3.04,9.52,1.93
8040,2018-06-16 5:53:07,3.04,9.65,1.88
8041,2018-06-16 5:54:07,3.04,9.61,1.93
8042,2018-06-16 5:55:07,3.09,9.69,1.93
8043,2018-06-16 5:56:07,3.13,9.69,1.93
8044,2018-06-16 5:57:07,3.13,9.78,1.93
8045,2018-06-16 5:58:07,3.17,9.82,1.93
8046,2018-06-16 5:59:07,3.17,9.82,1.97
8047,2018-06-16 6:00:07,3.13,9.86,1.97
8048,2018-06-16 6:01:07,3.17,9.78,1.93
8049,2018-06-16 6:02:07,3.17,9.78,1.93
8050,2018-06-16 6:03:07,3.21,10.04,1.97
8051,2018-06-16 6:04:07,3.21,10.08,2.01
8052,2018-06-16 6:05:07,3.21,10.08,2.01
8053,2018-06-16 6:06:07,3.30,10.12,2.01
8054,2018-06-16 6:07:07,3.26,10.16,2.06
8055,2018-06-16 6:08:07,3.30,10.21,2.06
8056,2018-06-16 6:09:07,3.39,10.21,2.06
8057,2018-06-16 6:10:07,3.34,10.29,2.14
8058,2018-06-16 6:11:07,3.39,10.16,2.10
8059,2018-06-16 6:12:07,3.39,10.12,2.19
8060,2018-06-16 6:13:07,3.43,10.08,2.10
8061,2018-06-16 6:14:07,3.52,10.12,2.14
8062,2018-06-16 6:15:07,3.47,10.12,2.14
8063,2018-06-16 6:16:07,3.52,10.16,2.10
8064,2018-06-16 6:17:07,3.52,10.12,2.10
8065,2018-06-16 6:18:07,3.52,10.16,2.14
8066,2018-06-16 6:19:07,3.52,10.16,2.10
8067,2018-06-16 6:20:07,3.52,10.21,2.10
8068,2018-06-16 6:21:07,3.56,10.29,2.14
8069,2018-06-16 6:22:07,3.60,10.38,2.10
8070,2018-06-16 6:23:07,3.64,10.42,2.19
8071,2018-06-16 6:24:07,3.69,10.46,2.14
8072,2018-06-16 6:25:07,3.64,10.51,2.14
8073,2018-06-16 6:26:07,3.73,10.59,2.14
8074,2018-06-16 6:27:07,3.73,10.68,2.19
8075,2018-06-16 6:28:07,3.73,10.72,2.19
8076,2018-06-16 6:29:07,3.77,10.77,2.19
8077,2018-06-16 6:30:07,3.77,10.85,2.19
8078,2018-06-16 6:31:07,3.73,10.94,2.19
8079,2018-06-16 6:32:07,3.82,10.94,2.19
8080,2018-06-16 6:33:07,3.86,10.98,2.23
8081,2018-06-16 6:34:07,3.86,10.94,2.23
8082,2018-06-16 6:35:07,3.86,10.89,2.23
8083,2018-06-16 6:36:07,3.90,10.94,2.27
8084,2018-06-16 6:37:07,3.94,10.98,2.27
8085,2018-06-16 6:38:07,3.94,11.07,2.36
8086,2018-06-16 6:39:07,3.94,11.24,2.36
8087,2018-06-16 6:40:07,3.99,11.32,2.36
8088,2018-06-16 6:41:07,4.03,11.49,2.40
8089,2018-06-16 6:42:07,3.99,11.62,2.40
8090,2018-06-16 6:43:07,4.07,11.75,2.36
8091,2018-06-16 6:44:07,4.03,11.67,2.40
8092,2018-06-16 6:45:07,4.07,11.97,2.40
8093,2018-06-16 6:46:07,4.12,12.10,2.40
8094,2018-06-16 6:47:07,4.16,12.27,2.40
8095,2018-06-16 6:48:07,4.20,12.40,2.36
8096,2018-06-16 6:49:07,4.20,12.40,2.40
8097,2018-06-16 6:50:07,4.20,12.52,2.36
8098,2018-06-16 6:51:07,4.24,12.74,2.40
8099,2018-06-16 6:52:07,4.29,13.00,2.44
8100,2018-06-16 6:53:07,4.33,13.25,2.40
8101,2018-06-16 6:54:07,4.33,13.38,2.44
8102,2018-06-16 6:55:07,4.37,13.64,2.44
8103,2018-06-16 6:56:07,4.37,14.11,2.44
8104,2018-06-16 6:57:07,4.42,14.33,2.44
8105,2018-06-16 6:58:07,4.42,14.20,2.49
8106,2018-06-16 6:59:07,4.46,13.85,2.53
8107,2018-06-16 7:00:07,4.50,13.60,2.53
8108,2018-06-16 7:01:07,4.50,13.68,2.53
8109,2018-06-16 7:02:07,4.54,13.77,2.53
8110,2018-06-16 7:03:07,4.63,13.68,2.49
8111,2018-06-16 7:04:07,4.59,13.68,2.49
8112,2018-06-16 7:05:07,4.63,13.77,2.53
8113,2018-06-16 7:06:07,4.67,13.55,2.44
8114,2018-06-16 7:07:07,4.72,13.51,2.53
8115,2018-06-16 7:08:07,4.72,13.38,2.53
8116,2018-06-16 7:09:07,4.76,13.38,2.53
8117,2018-06-16 7:10:07,4.76,13.38,2.53
8118,2018-06-16 7:11:07,4.76,13.55,2.53
8119,2018-06-16 7:12:07,4.80,13.81,2.53
8120,2018-06-16 7:13:07,4.80,14.15,2.53
8121,2018-06-16 7:14:07,4.84,14.28,2.57
8122,2018-06-16 7:15:07,4.89,14.41,2.57
8123,2018-06-16 7:16:07,4.84,14.33,2.57
8124,2018-06-16 7:17:07,4.89,14.45,2.53
8125,2018-06-16 7:18:07,4.93,14.50,2.53
8126,2018-06-16 7:19:07,4.97,14.50,2.53
8127,2018-06-16 7:20:07,4.93,14.67,2.53
8128,2018-06-16 7:21:07,5.02,15.14,2.53
8129,2018-06-16 7:22:07,5.02,15.44,2.57
8130,2018-06-16 7:23:07,5.06,15.53,2.57
8131,2018-06-16 7:24:07,5.06,15.31,2.53
8132,2018-06-16 7:25:07,5.06,15.23,2.53
8133,2018-06-16 7:26:07,5.06,15.18,2.53
8134,2018-06-16 7:27:07,5.06,15.23,2.57
8135,2018-06-16 7:28:07,5.15,15.36,2.57
8136,2018-06-16 7:29:07,5.10,15.48,2.66
8137,2018-06-16 7:30:07,5.19,15.44,2.61
8138,2018-06-16 7:31:07,5.19,15.53,2.57
8139,2018-06-16 7:32:07,5.19,15.61,2.66
8140,2018-06-16 7:33:07,5.19,15.83,2.57
8141,2018-06-16 7:34:07,5.23,16.04,2.61
8142,2018-06-16 7:35:07,5.27,16.77,2.57
8143,2018-06-16 7:36:07,5.27,17.84,2.61
8144,2018-06-16 7:37:07,5.32,18.10,2.66
8145,2018-06-16 7:38:07,5.36,18.27,2.66
8146,2018-06-16 7:39:07,5.36,18.62,2.66
8147,2018-06-16 7:40:07,5.36,19.05,2.74
8148,2018-06-16 7:41:07,5.45,19.35,2.79
8149,2018-06-16 7:42:07,5.45,19.05,2.74
8150,2018-06-16 7:43:07,5.45,18.83,2.74
8151,2018-06-16 7:44:07,5.49,18.40,2.79
8152,2018-06-16 7:45:07,5.53,18.06,2.74
8153,2018-06-16 7:46:07,5.57,17.97,2.74
8154,2018-06-16 7:47:07,5.62,18.23,2.74
8155,2018-06-16 7:48:07,5.62,18.74,2.79
8156,2018-06-16 7:49:07,5.62,20.07,2.79
8157,2018-06-16 7:50:07,5.70,20.76,2.79
8158,2018-06-16 7:51:07,5.75,22.01,2.79
8159,2018-06-16 7:52:07,5.79,23.29,2.74
8160,2018-06-16 7:53:07,5.79,24.54,2.74
8161,2018-06-16 7:54:07,5.79,24.79,2.74
8162,2018-06-16 7:55:07,5.83,25.57,2.74
8163,2018-06-16 7:56:07,5.92,24.92,2.74
8164,2018-06-16 7:57:07,5.96,22.95,2.74
8165,2018-06-16 7:58:07,5.96,22.61,2.74
8166,2018-06-16 7:59:07,6.09,22.52,2.79
8167,2018-06-16 8:00:07,6.09,23.03,2.79
8168,2018-06-16 8:01:07,6.17,23.76,2.79
8169,2018-06-16 8:02:07,6.22,24.54,2.83
8170,2018-06-16 8:03:07,6.26,24.54,2.87
8171,2018-06-16 8:04:07,6.30,23.85,2.87
8172,2018-06-16 8:05:07,6.35,23.16,2.87
8173,2018-06-16 8:06:07,6.43,22.82,2.87
8174,2018-06-16 8:07:07,6.52,22.09,2.87
8175,2018-06-16 8:08:07,6.52,21.15,2.87
8176,2018-06-16 8:09:07,6.60,20.76,2.87
8177,2018-06-16 8:10:07,6.65,20.72,2.91
8178,2018-06-16 8:11:07,6.65,21.15,2.91
8179,2018-06-16 8:12:07,6.78,21.79,3.00
8180,2018-06-16 8:13:07,6.78,22.39,3.00
8181,2018-06-16 8:14:07,6.86,23.29,3.04
8182,2018-06-16 8:15:07,6.82,22.99,2.96
8183,2018-06-16 8:16:07,6.90,22.05,2.96
8184,2018-06-16 8:17:07,6.99,21.92,3.00
8185,2018-06-16 8:18:07,7.03,22.35,3.00
8186,2018-06-16 8:19:07,7.08,22.01,3.04
8187,2018-06-16 8:20:07,7.08,21.58,3.09
8188,2018-06-16 8:21:07,7.12,23.03,3.09
8189,2018-06-16 8:22:07,7.16,23.98,3.13
8190,2018-06-16 8:23:07,7.16,23.98,3.13
8191,2018-06-16 8:24:07,7.25,24.36,3.13
8192,2018-06-16 8:25:07,7.25,23.89,3.17
8193,2018-06-16 8:26:07,7.29,23.85,3.17
8194,2018-06-16 8:27:07,7.33,23.38,3.13
8195,2018-06-16 8:28:07,7.33,23.81,3.21
8196,2018-06-16 8:29:07,7.42,24.75,3.21
8197,2018-06-16 8:30:07,7.46,25.27,3.26
8198,2018-06-16 8:31:07,7.50,25.82,3.30
8199,2018-06-16 8:32:07,7.50,25.31,3.26
8200,2018-06-16 8:33:07,7.55,24.88,3.30
8201,2018-06-16 8:34:07,7.63,25.35,3.30
8202,2018-06-16 8:35:07,7.63,25.48,3.30
8203,2018-06-16 8:36:07,7.68,25.09,3.30
8204,2018-06-16 8:37:07,7.76,25.52,3.30
8205,2018-06-16 8:38:07,7.76,25.22,3.39
8206,2018-06-16 8:39:07,7.85,24.62,3.30
8207,2018-06-16 8:40:07,7.85,23.34,3.39
8208,2018-06-16 8:41:07,7.93,22.86,3.39
8209,2018-06-16 8:42:07,7.93,23.25,3.47
8210,2018-06-16 8:43:07,7.98,23.64,3.52
8211,2018-06-16 8:44:07,8.11,23.55,3.60
8212,2018-06-16 8:45:07,8.06,23.68,3.60
8213,2018-06-16 8:46:07,8.06,24.41,3.64
8214,2018-06-16 8:47:07,8.15,24.11,3.60
8215,2018-06-16 8:48:07,8.15,24.36,3.69
8216,2018-06-16 8:49:07,8.19,24.58,3.69
8217,2018-06-16 8:50:07,8.28,24.66,3.77
8218,2018-06-16 8:51:07,8.28,24.71,3.82
8219,2018-06-16 8:52:07,8.32,25.14,3.90
8220,2018-06-16 8:53:07,8.32,24.84,3.90
8221,2018-06-16 8:54:07,8.36,25.09,4.03
8222,2018-06-16 8:55:07,8.36,25.18,4.20
8223,2018-06-16 8:56:07,8.45,24.71,4.29
8224,2018-06-16 8:57:07,8.49,25.05,4.33
8225,2018-06-16 8:58:07,8.53,26.08,4.42
8226,2018-06-16 8:59:07,8.53,25.69,4.46
8227,2018-06-16 9:00:07,8.58,25.65,4.42
8228,2018-06-16 9:01:07,8.62,26.77,4.42
8229,2018-06-16 9:02:07,8.71,28.40,4.42
8230,2018-06-16 9:03:07,8.71,28.35,4.37
8231,2018-06-16 9:04:07,8.71,27.50,4.33
8232,2018-06-16 9:05:07,8.79,27.11,4.33
8233,2018-06-16 9:06:07,8.83,25.65,4.24
8234,2018-06-16 9:07:07,8.83,24.92,4.24
8235,2018-06-16 9:08:07,8.88,25.48,4.24
8236,2018-06-16 9:09:07,8.96,25.39,4.29
8237,2018-06-16 9:10:07,9.01,25.74,4.29
8238,2018-06-16 9:11:07,9.05,25.14,4.33
8239,2018-06-16 9:12:07,9.05,26.42,4.42
8240,2018-06-16 9:13:07,9.14,28.40,4.50
8241,2018-06-16 9:14:07,9.18,28.14,4.50
8242,2018-06-16 9:15:07,9.18,27.63,4.50
8243,2018-06-16 9:16:07,9.22,27.75,4.50
8244,2018-06-16 9:17:07,9.26,26.77,4.46
8245,2018-06-16 9:18:07,9.31,26.98,4.54
8246,2018-06-16 9:19:07,9.31,27.50,4.72
8247,2018-06-16 9:20:07,9.39,28.27,4.84
8248,2018-06-16 9:21:07,9.44,30.16,4.80
8249,2018-06-16 9:22:07,9.52,30.37,4.80
8250,2018-06-16 9:23:07,9.52,32.26,4.76
8251,2018-06-16 9:24:07,9.56,30.97,4.63
8252,2018-06-16 9:25:07,9.65,29.21,4.63
8253,2018-06-16 9:26:07,9.69,30.37,4.59
8254,2018-06-16 9:27:07,9.78,30.54,4.72
8255,2018-06-16 9:28:07,9.86,29.60,4.67
8256,2018-06-16 9:29:07,9.91,27.97,4.67
8257,2018-06-16 9:30:07,9.95,29.77,4.67
8258,2018-06-16 9:31:07,10.04,29.68,4.67
8259,2018-06-16 9:32:07,10.12,29.08,4.67
8260,2018-06-16 9:33:07,10.21,29.98,4.72
8261,2018-06-16 9:34:07,10.25,30.46,4.72
8262,2018-06-16 9:35:07,10.38,29.81,4.72
8263,2018-06-16 9:36:07,10.42,29.73,4.63
8264,2018-06-16 9:37:07,10.51,29.77,4.67
8265,2018-06-16 9:38:07,10.59,29.64,4.76
8266,2018-06-16 9:39:07,10.68,29.98,4.76
8267,2018-06-16 9:40:07,10.77,29.08,4.72
8268,2018-06-16 9:41:07,10.85,31.31,4.76
8269,2018-06-16 9:42:07,10.94,32.82,4.76
8270,2018-06-16 9:43:07,11.02,34.53,4.72
8271,2018-06-16 9:44:07,11.11,32.64,4.72
8272,2018-06-16 9:45:07,11.19,30.63,4.72
8273,2018-06-16 9:46:07,11.32,29.30,4.67
8274,2018-06-16 9:47:07,11.37,31.27,4.76
8275,2018-06-16 9:48:07,11.49,30.93,4.80
8276,2018-06-16 9:49:07,11.58,30.07,4.80
8277,2018-06-16 9:50:07,11.67,30.71,4.80
8278,2018-06-16 9:51:07,11.79,31.61,4.80
8279,2018-06-16 9:52:07,11.88,33.55,4.80
8280,2018-06-16 9:53:07,11.97,33.50,4.76
8281,2018-06-16 9:54:07,12.05,33.76,4.80
8282,2018-06-16 9:55:07,12.14,34.75,4.76
8283,2018-06-16 9:56:07,12.22,33.33,4.80
8284,2018-06-16 9:57:07,12.40,31.36,4.76
8285,2018-06-16 9:58:07,12.44,30.46,4.89
8286,2018-06-16 9:59:07,12.52,31.70,4.93
8287,2018-06-16 10:00:07,12.61,34.10,4.97
8288,2018-06-16 10:01:07,12.74,31.70,5.02
8289,2018-06-16 10:02:07,12.82,31.96,4.97
8290,2018-06-16 10:03:07,12.91,31.19,5.10
8291,2018-06-16 10:04:07,13.00,30.54,5.19
8292,2018-06-16 10:05:07,13.08,31.23,5.15
8293,2018-06-16 10:06:07,13.17,32.13,5.32
8294,2018-06-16 10:07:07,13.30,31.61,5.27
8295,2018-06-16 10:08:07,13.34,29.81,5.32
8296,2018-06-16 10:09:07,13.43,30.54,5.32
8297,2018-06-16 10:10:07,13.47,29.94,5.40
8298,2018-06-16 10:11:07,13.55,30.93,5.45
8299,2018-06-16 10:12:07,13.60,30.16,5.36
8300,2018-06-16 10:13:07,13.68,30.50,5.40
8301,2018-06-16 10:14:07,13.73,28.78,5.40
8302,2018-06-16 10:15:07,13.81,29.08,5.49
8303,2018-06-16 10:16:07,13.85,31.27,5.53
8304,2018-06-16 10:17:07,13.94,30.80,5.66
8305,2018-06-16 10:18:07,13.94,31.66,5.62
8306,2018-06-16 10:19:07,14.03,31.40,5.66
8307,2018-06-16 10:20:07,14.07,31.61,5.66
8308,2018-06-16 10:21:07,14.11,30.84,5.66
8309,2018-06-16 10:22:07,14.15,29.47,5.66
8310,2018-06-16 10:23:07,14.20,29.21,5.70
8311,2018-06-16 10:24:07,14.20,30.50,5.87
8312,2018-06-16 10:25:07,14.37,30.03,5.96
8313,2018-06-16 10:26:07,14.37,30.33,5.96
8314,2018-06-16 10:27:07,14.41,30.76,6.00
8315,2018-06-16 10:28:07,14.54,32.17,6.00
8316,2018-06-16 10:29:07,14.58,31.27,6.05
8317,2018-06-16 10:30:07,14.63,33.12,6.05
8318,2018-06-16 10:31:07,14.67,31.19,6.13
8319,2018-06-16 10:32:07,14.75,32.99,6.05
8320,2018-06-16 10:33:07,14.88,32.60,6.13
8321,2018-06-16 10:34:07,14.88,32.13,6.09
8322,2018-06-16 10:35:07,14.97,32.60,6.09
8323,2018-06-16 10:36:07,15.06,32.60,6.09
8324,2018-06-16 10:37:07,15.06,36.12,6.13
8325,2018-06-16 10:38:07,15.10,33.85,6.13
8326,2018-06-16 10:39:07,15.18,35.99,6.09
8327,2018-06-16 10:40:07,15.23,36.68,6.17
8328,2018-06-16 10:41:07,15.27,39.34,6.17
8329,2018-06-16 10:42:07,15.40,36.76,6.13
8330,2018-06-16 10:43:07,15.44,35.52,6.09
8331,2018-06-16 10:44:07,15.53,33.93,6.09
8332,2018-06-16 10:45:07,15.61,33.72,6.09
8333,2018-06-16 10:46:07,15.70,33.93,6.13
8334,2018-06-16 10:47:07,15.74,33.50,6.22
8335,2018-06-16 10:48:07,15.87,34.06,6.22
8336,2018-06-16 10:49:07,15.91,32.69,6.30
8337,2018-06-16 10:50:07,16.04,32.64,6.30
8338,2018-06-16 10:51:07,16.13,33.76,6.39
8339,2018-06-16 10:52:07,16.21,33.12,6.39
8340,2018-06-16 10:53:07,16.30,32.52,6.39
8341,2018-06-16 10:54:07,16.34,34.57,6.43
8342,2018-06-16 10:55:07,16.39,35.09,6.39
8343,2018-06-16 10:56:07,16.43,34.45,6.43
8344,2018-06-16 10:57:07,16.51,35.99,6.39
8345,2018-06-16 10:58:07,16.56,36.03,6.43
8346,2018-06-16 10:59:07,16.64,36.42,6.39
8347,2018-06-16 11:00:07,16.73,33.85,6.39
8348,2018-06-16 11:01:07,16.73,34.49,6.39
8349,2018-06-16 11:02:07,16.81,33.76,6.43
8350,2018-06-16 11:03:07,16.81,33.80,6.48
8351,2018-06-16 11:04:07,16.90,32.17,6.52
8352,2018-06-16 11:05:07,16.94,33.29,6.52
8353,2018-06-16 11:06:07,16.99,30.84,6.60
8354,2018-06-16 11:07:07,17.07,30.24,6.56
8355,2018-06-16 11:08:07,17.11,31.19,6.69
8356,2018-06-16 11:09:07,17.16,30.41,6.82
8357,2018-06-16 11:10:07,17.20,30.37,6.90
8358,2018-06-16 11:11:07,17.24,30.33,6.99
8359,2018-06-16 11:12:07,17.29,29.64,7.03
8360,2018-06-16 11:13:07,17.24,29.21,7.20
8361,2018-06-16 11:14:07,17.24,29.90,7.29
8362,2018-06-16 11:15:07,17.24,30.84,7.38
8363,2018-06-16 11:16:07,17.24,30.33,7.50
8364,2018-06-16 11:17:07,17.24,31.66,7.55
8365,2018-06-16 11:18:07,17.33,32.17,7.46
8366,2018-06-16 11:19:07,17.33,31.92,7.42
8367,2018-06-16 11:20:07,17.33,32.69,7.33
8368,2018-06-16 11:21:07,17.29,32.94,7.33
8369,2018-06-16 11:22:07,17.29,32.69,7.29
8370,2018-06-16 11:23:07,17.29,32.26,7.29
8371,2018-06-16 11:24:07,17.29,31.96,7.25
8372,2018-06-16 11:25:07,17.29,32.39,7.25
8373,2018-06-16 11:26:07,17.33,34.53,7.12
8374,2018-06-16 11:27:07,17.29,34.10,7.12
8375,2018-06-16 11:28:07,17.33,31.31,7.08
8376,2018-06-16 11:29:07,17.37,31.31,7.16
8377,2018-06-16 11:30:07,17.37,32.94,7.38
8378,2018-06-16 11:31:07,17.41,33.20,7.42
8379,2018-06-16 11:32:07,17.37,33.07,7.33
8380,2018-06-16 11:33:07,17.37,34.06,7.25
8381,2018-06-16 11:34:07,17.37,32.69,7.16
8382,2018-06-16 11:35:07,17.41,31.44,7.25
8383,2018-06-16 11:36:07,17.37,33.55,7.25
8384,2018-06-16 11:37:07,17.37,33.25,7.25
8385,2018-06-16 11:38:07,17.46,30.59,7.25
8386,2018-06-16 11:39:07,17.50,32.30,7.20
8387,2018-06-16 11:40:07,17.54,33.25,7.33
8388,2018-06-16 11:41:07,17.54,33.20,7.33
8389,2018-06-16 11:42:07,17.59,32.43,7.33
8390,2018-06-16 11:43:07,17.59,32.26,7.38
8391,2018-06-16 11:44:07,17.63,31.31,7.38
8392,2018-06-16 11:45:07,17.54,32.77,7.42
8393,2018-06-16 11:46:07,17.63,33.42,7.33
8394,2018-06-16 11:47:07,17.63,34.06,7.29
8395,2018-06-16 11:48:07,17.67,32.90,7.25
8396,2018-06-16 11:49:07,17.76,33.67,7.20
8397,2018-06-16 11:50:07,17.72,32.86,7.16
8398,2018-06-16 11:51:07,17.72,34.45,7.16
8399,2018-06-16 11:52:07,17.76,35.69,7.16
8400,2018-06-16 11:53:07,17.76,34.32,7.12
8401,2018-06-16 11:54:07,17.76,33.63,7.08
8402,2018-06-16 11:55:07,17.80,34.62,7.20
8403,2018-06-16 11:56:07,17.80,35.39,7.25
8404,2018-06-16 11:57:07,17.84,34.88,7.20
8405,2018-06-16 11:58:07,17.80,34.32,7.12
8406,2018-06-16 11:59:07,17.76,34.15,7.16
8407,2018-06-16 12:00:07,17.76,34.06,7.16
8408,2018-06-16 12:01:07,17.72,34.10,7.16
8409,2018-06-16 12:02:07,17.80,32.64,7.20
8410,2018-06-16 12:03:07,17.84,34.36,7.25
8411,2018-06-16 12:04:07,17.84,34.10,7.33
8412,2018-06-16 12:05:07,17.84,33.89,7.33
8413,2018-06-16 12:06:07,17.89,32.00,7.33
8414,2018-06-16 12:07:07,17.89,31.87,7.38
8415,2018-06-16 12:08:07,17.89,33.97,7.38
8416,2018-06-16 12:09:07,17.89,36.12,7.46
8417,2018-06-16 12:10:07,17.93,36.76,7.38
8418,2018-06-16 12:11:07,17.89,36.98,7.33
8419,2018-06-16 12:12:07,17.97,36.51,7.33
8420,2018-06-16 12:13:07,17.97,32.09,7.33
8421,2018-06-16 12:14:07,17.93,30.67,7.42
8422,2018-06-16 12:15:07,17.93,33.29,7.55
8423,2018-06-16 12:16:07,18.02,32.34,7.72
8424,2018-06-16 12:17:07,18.06,32.39,7.63
8425,2018-06-16 12:18:07,18.06,32.17,7.63
8426,2018-06-16 12:19:07,18.10,32.04,7.68
8427,2018-06-16 12:20:07,18.14,33.63,7.72
8428,2018-06-16 12:21:07,18.10,35.18,7.76
8429,2018-06-16 12:22:07,18.23,34.96,7.68
8430,2018-06-16 12:23:07,18.19,36.89,7.63
8431,2018-06-16 12:24:07,18.19,37.15,7.63
8432,2018-06-16 12:25:07,18.19,37.06,7.55
8433,2018-06-16 12:26:07,18.23,37.23,7.63
8434,2018-06-16 12:27:07,18.19,36.21,7.59
8435,2018-06-16 12:28:07,18.23,35.86,7.55
8436,2018-06-16 12:29:07,18.27,36.25,7.50
8437,2018-06-16 12:30:07,18.32,36.03,7.46
8438,2018-06-16 12:31:07,18.40,32.86,7.46
8439,2018-06-16 12:32:07,18.40,31.87,7.46
8440,2018-06-16 12:33:07,18.44,32.99,7.59
8441,2018-06-16 12:34:07,18.49,33.59,7.76
8442,2018-06-16 12:35:07,18.49,34.45,7.81
8443,2018-06-16 12:36:07,18.49,34.02,7.85
8444,2018-06-16 12:37:07,18.57,33.93,7.81
8445,2018-06-16 12:38:07,18.57,33.29,7.85
8446,2018-06-16 12:39:07,18.57,32.82,7.76
8447,2018-06-16 12:40:07,18.57,34.15,7.81
8448,2018-06-16 12:41:07,18.57,33.55,7.81
8449,2018-06-16 12:42:07,18.62,33.46,7.81
8450,2018-06-16 12:43:07,18.57,31.92,7.72
8451,2018-06-16 12:44:07,18.57,31.19,7.72
8452,2018-06-16 12:45:07,18.57,30.97,7.76
8453,2018-06-16 12:46:07,18.57,31.61,7.76
8454,2018-06-16 12:47:07,18.57,31.06,7.76
8455,2018-06-16 12:48:07,18.53,32.13,7.68
8456,2018-06-16 12:49:07,18.62,33.16,7.76
8457,2018-06-16 12:50:07,18.57,33.03,7.76
8458,2018-06-16 12:51:07,18.57,33.63,7.72
8459,2018-06-16 12:52:07,18.57,33.80,7.85
8460,2018-06-16 12:53:07,18.53,33.80,7.76
8461,2018-06-16 12:54:07,18.53,33.55,7.81
8462,2018-06-16 12:55:07,18.44,33.97,7.81
8463,2018-06-16 12:56:07,18.49,33.67,7.85
8464,2018-06-16 12:57:07,18.53,33.07,7.89
8465,2018-06-16 12:58:07,18.57,33.25,8.11
8466,2018-06-16 12:59:07,18.62,33.46,8.32
8467,2018-06-16 13:00:07,18.62,33.20,8.36
8468,2018-06-16 13:01:07,18.57,32.73,8.41
8469,2018-06-16 13:02:07,18.53,33.67,8.41
8470,2018-06-16 13:03:07,18.57,33.72,8.45
8471,2018-06-16 13:04:07,18.62,34.75,8.32
8472,2018-06-16 13:05:07,18.57,35.13,8.32
8473,2018-06-16 13:06:07,18.62,35.56,8.23
8474,2018-06-16 13:07:07,18.57,35.73,8.11
8475,2018-06-16 13:08:07,18.62,35.60,8.11
8476,2018-06-16 13:09:07,18.57,34.75,7.98
8477,2018-06-16 13:10:07,18.62,33.16,7.93
8478,2018-06-16 13:11:07,18.62,32.34,7.98
8479,2018-06-16 13:12:07,18.66,32.13,8.02
8480,2018-06-16 13:13:07,18.62,31.53,8.06
8481,2018-06-16 13:14:07,18.62,33.03,8.23
8482,2018-06-16 13:15:07,18.57,33.89,8.41
8483,2018-06-16 13:16:07,18.62,34.88,8.62
8484,2018-06-16 13:17:07,18.62,36.33,8.71
8485,2018-06-16 13:18:07,18.66,36.93,8.62
8486,2018-06-16 13:19:07,18.62,36.76,8.49
8487,2018-06-16 13:20:07,18.57,36.59,8.36
8488,2018-06-16 13:21:07,18.66,35.52,8.32
8489,2018-06-16 13:22:07,18.62,36.55,8.32
8490,2018-06-16 13:23:07,18.70,36.68,8.28
8491,2018-06-16 13:24:07,18.70,37.15,8.23
8492,2018-06-16 13:25:07,18.74,34.19,8.15
8493,2018-06-16 13:26:07,18.79,35.73,8.19
8494,2018-06-16 13:27:07,18.79,36.12,8.28
8495,2018-06-16 13:28:07,18.83,34.19,8.23
8496,2018-06-16 13:29:07,18.92,34.49,8.23
8497,2018-06-16 13:30:07,18.92,36.51,8.32
8498,2018-06-16 13:31:07,18.92,35.82,8.32
8499,2018-06-16 13:32:07,18.96,34.62,8.36
8500,2018-06-16 13:33:07,19.00,34.49,8.49
8501,2018-06-16 13:34:07,19.00,35.18,8.53
8502,2018-06-16 13:35:07,19.05,36.33,8.58
8503,2018-06-16 13:36:07,19.13,37.23,8.49
8504,2018-06-16 13:37:07,19.09,37.15,8.45
8505,2018-06-16 13:38:07,19.17,37.66,8.45
8506,2018-06-16 13:39:07,19.22,38.31,8.41
8507,2018-06-16 13:40:07,19.22,37.06,8.32
8508,2018-06-16 13:41:07,19.26,37.71,8.32
8509,2018-06-16 13:42:07,19.26,38.22,8.28
8510,2018-06-16 13:43:07,19.35,37.41,8.28
8511,2018-06-16 13:44:07,19.39,38.52,8.28
8512,2018-06-16 13:45:07,19.47,39.17,8.36
8513,2018-06-16 13:46:07,19.52,38.95,8.28
8514,2018-06-16 13:47:07,19.52,36.81,8.36
8515,2018-06-16 13:48:07,19.56,35.60,8.45
8516,2018-06-16 13:49:07,19.65,38.35,8.49
8517,2018-06-16 13:50:07,19.69,38.86,8.45
8518,2018-06-16 13:51:07,19.77,34.40,8.41
8519,2018-06-16 13:52:07,19.86,36.08,8.36
8520,2018-06-16 13:53:07,19.90,37.92,8.53
8521,2018-06-16 13:54:07,19.95,38.14,8.53
8522,2018-06-16 13:55:07,19.99,37.15,8.53
8523,2018-06-16 13:56:07,19.99,38.35,8.75
